uniq,relid,year,active_year,code_status,type_of_violence,source_article,source_original,conflict_id,conflict_name,dyad_id,dyad_name,side_a,side_a_id,side_b,side_b_id,where_location,where_prec,country,isocc,isonumber,gwno,region,adm1,adm2,lat,lng,geocomment,priogrid_gid,date_start,date_end,date_prec,event_type,deaths_a,deaths_b,civilian_deaths,unknown,best_est,high_est,low_est,deathsplit,dyad_unique,geom_wkt
18812,NIG-2004-1-446-1,2004,1,clear,1,Reuters 3/1-04,Police source,249,Nigeria (Northern Nigeria),446,Government of Nigeria - Ahlul Sunnah Jamaa,Government of Nigeria,475,Ahlul Sunnah Jamaa,1413,Borno State (Heading towards Yobe state  at the Maiduguri road),4,Nigeria,NGA,566,475,Africa,Borno,,11.5,13,Unknown location  coded by ADM1.,146547,1/1/2004,1/1/2004,1,1,1,2,0,0,3,3,3,0,10446,POINT(13 11.5)
18813,NIG-2004-2-123-1.1,2004,1,clear,2,"HRW, 12. Violence in Nigerias Oil Rich Rivers State in 2004, A Human Rights Watch Briefing Paper, February 2005. http://www.liberationafrique.org/IMG/pdf/nigeria0205.pdf ",,123,NDPVF - NDV,123,NDPVF - NDV,NDPVF,1414,NDV,1516,Tombia town  Rivers state,1,Nigeria,NGA,566,475,Africa,Rivers,Degema,4.788666,6.894286,,136454,1/1/2004,5/31/2004,0,2,0,0,0,3,3,3,3,1,20123,POINT(6.894286 4.788666)
18814,NIG-2004-2-123-1.2,2004,1,clear,2,"HRW, 12. Violence in Nigerias Oil Rich Rivers State in 2004, A Human Rights Watch Briefing Paper, February 2005. http://www.liberationafrique.org/IMG/pdf/nigeria0205.pdf ",,123,NDPVF - NDV,123,NDPVF - NDV,NDPVF,1414,NDV,1516,Buguma town  Rivers state,1,Nigeria,NGA,566,475,Africa,Rivers,Asari-Toru,4.759169,6.767986,,136454,1/1/2004,5/31/2004,0,2,0,0,0,3,3,3,3,1,20123,POINT(6.767986 4.759169)
18815,NIG-2004-2-123-1.3,2004,1,clear,2,"HRW, 12. Violence in Nigerias Oil Rich Rivers State in 2004, A Human Rights Watch Briefing Paper, February 2005. http://www.liberationafrique.org/IMG/pdf/nigeria0205.pdf ",,123,NDPVF - NDV,123,NDPVF - NDV,NDPVF,1414,NDV,1516,Ogbakiri town  Rivers state,1,Nigeria,NGA,566,475,Africa,Rivers,Obio-Akp,4.847778,6.889444,,136454,1/1/2004,5/31/2004,0,2,0,0,0,3,3,3,3,1,20123,POINT(6.889444 4.847778)
18816,NIG-2004-2-123-1.4,2004,1,clear,2,"HRW, 12. Violence in Nigerias Oil Rich Rivers State in 2004, A Human Rights Watch Briefing Paper, February 2005. http://www.liberationafrique.org/IMG/pdf/nigeria0205.pdf ",,123,NDPVF - NDV,123,NDPVF - NDV,NDPVF,1414,NDV,1516,Bukuma town  Rivers state,1,Nigeria,NGA,566,475,Africa,Rivers,Emuoha,4.765073,6.893608,,136454,1/1/2004,5/31/2004,0,2,0,0,0,3,3,3,3,1,20123,POINT(6.893608 4.765073)
18817,NIG-2004-2-123-2,2004,1,clear,2,HRW  13,Eye witness,123,NDPVF - NDV,123,NDPVF - NDV,NDPVF,1414,NDV,1516,Port Harcourt town  Rivers State (Amadi-Ama district),1,Nigeria,NGA,566,475,Africa,Rivers,Port Harcourt,4.777423,7.013404,,136455,1/1/2004,1/10/2004,4,1,0,0,4,1,5,5,5,0,20123,POINT(7.013404 4.777423)
18818,NIG-2004-2-86-2.1,2004,0,clear,2,"This Day 26/1 ""Nigeria: Seven reportedly die in ethnic clashes in Niger Delta"" ( BBC 26/1 2004)",,86,Ijaw - Itsekiri,86,Ijaw - Itsekiri,Ijaw,1477,Itsekiri,1480,Ode Itsekiri village  Delta State,1,Nigeria,NGA,566,475,Africa,Delta,Warri South,5.488466,5.702954,,137172,1/24/2004,1/25/2004,2,1,0,0,0,4,4,4,4,1,20086,POINT(5.702954 5.488466)
18819,NIG-2004-2-86-2.2,2004,0,clear,2,"This Day 26/1 ""Nigeria: Seven reportedly die in ethnic clashes in Niger Delta"" ( BBC 26/1 2004)",,86,Ijaw - Itsekiri,86,Ijaw - Itsekiri,Ijaw,1477,Itsekiri,1480,Ogbeh-Ijoh village  Delta State,1,Nigeria,NGA,566,475,Africa,Delta,Warri South,5.483243,5.734605,,137172,1/24/2004,1/25/2004,2,1,0,0,0,3,3,3,3,1,20086,POINT(5.734605 5.483243)
18820,NIG-2004-1-446-2,2004,1,clear,1,Reuters 6/1-04,Police commissioner,249,Nigeria (Northern Nigeria),446,Government of Nigeria - Ahlul Sunnah Jamaa,Government of Nigeria,475,Ahlul Sunnah Jamaa,1413,"Sandiya village, Konduga LGA, Borno state",3,Nigeria,NGA,566,475,Africa,Borno,Konduga,11.65582633,13.42133106,Unknown location  coded by ADM2 with Konduga town as centroid.,146547,1/5/2004,1/5/2004,1,1,0,0,0,0,0,7,0,0,10446,POINT(13.421331055418 11.6558263280252)
18821,NIG-2000-2-79-1,2000,0,clear,2,Reuters 6-Jan-00,,79,Hausa - Yoruba,79,Hausa - Yoruba,Hausa,1462,Yoruba,1562,Ibadan town  Oyo state,1,Nigeria,NGA,566,475,Africa,Oyo,Ibadan North,7.387778,3.896389,,140048,1/5/2000,1/6/2000,2,1,0,0,0,3,3,3,3,0,20079,POINT(3.896389 7.387778)
18823,NIG-2004-1-446-3,2004,1,clear,1,AFP 6/1-04,Yoge State Government spokesman,249,Nigeria (Northern Nigeria),446,Government of Nigeria - Ahlul Sunnah Jamaa,Government of Nigeria,475,Ahlul Sunnah Jamaa,1413,Niger-Nigeria border,5,Nigeria,NGA,566,475,Africa,,,13.097706,12.495205,,148705,1/6/2004,1/6/2004,1,1,0,5,5,0,10,10,10,0,10446,POINT(12.495205 13.097706)
18824,NIG-2004-2-86-1,2004,0,clear,2,Reuters 12/1  AFP 12/1,Local Rights Group leader  Government officials,86,Ijaw - Itsekiri,86,Ijaw - Itsekiri,Ijaw,1477,Itsekiri,1480,Delta State (Warri River),4,Nigeria,NGA,566,475,Africa,Delta,,5.5,6,,137893,1/8/2004,1/8/2004,1,1,12,0,0,0,12,18,12,0,20086,POINT(6 5.5)
18825,NIG-2000-2-264-1,2000,0,clear,2,Reuters 8-Jan-00,,264,Okrika - Eleme,264,Okrika - Eleme,Okrika,1912,Eleme,1826,Onne town  Rivers state,1,Nigeria,NGA,566,475,Africa,Rivers,Tai-Ekem,4.724437,7.152624,,136455,1/9/2000,1/9/2000,1,1,0,0,0,1,1,1,1,0,20264,POINT(7.152624 4.724437)
18829,NIG-2004-2-360-2.1,2004,1,clear,2,Daily Champion 26/2,Police accounts,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Langtang South LGA  Plateau State (Gidan Bua village),3,Nigeria,NGA,566,475,Africa,Plateau,Langtang South,9.133333,9.783333,Unknown location  coded by ADM2 with Langtang as centroid,142940,2/1/2004,2/26/2004,0,2,0,0,0,4,4,4,4,1,20360,POINT(9.783333 9.133333)
18830,NIG-2004-2-360-2.2,2004,1,clear,2,Daily Champion 26/2,Police accounts,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Langtang South LGA  Plateau State (Jarakvi village),3,Nigeria,NGA,566,475,Africa,Plateau,Langtang South,9.133333,9.783333,Unknown location  coded by ADM2 with Langtang as centroid,142940,2/1/2004,2/26/2004,0,2,0,0,0,3,3,3,3,1,20360,POINT(9.783333 9.133333)
18831,NIG-2004-2-360-3,2004,1,clear,2,Daily Champion 26/2,Police accounts,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Langtang South LGA  Plateau State (Bolgang),3,Nigeria,NGA,566,475,Africa,Plateau,Langtang South,9.133333,9.783333,Unknown location  coded by ADM2 with Langtang as centroid,142940,2/1/2004,2/26/2004,0,2,0,0,0,7,7,7,7,0,20360,POINT(9.783333 9.133333)
18832,NIG-2004-2-360-1,2004,1,clear,2,"R004021600pq: 17 February 2004 http://allafrica.com/stories/200402170588.html ""Nigeria: Death Toll Rises in Tarok-Mavo Feud""",Local official,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Wase LGA  Plateau State (Mavo village),3,Nigeria,NGA,566,475,Africa,Plateau,Wase,9.1,9.966667,Unknown location  coded by ADM2 with Wase town as centroid.,142940,2/13/2004,2/13/2004,1,1,11,0,0,0,11,11,11,0,20360,POINT(9.966667 9.1)
18833,NIG-2004-2-360-4,2004,1,clear,2,Daily Champion 26/2,Police accounts,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Langtang South LGA  Plateau State (Timshak village),3,Nigeria,NGA,566,475,Africa,Plateau,Langtang South,9.133333,9.783333,Unknown location  coded by ADM2 with Langtang as centroid,142940,2/19/2004,2/25/2004,3,1,0,0,0,0,0,13,0,0,20360,POINT(9.783333 9.133333)
18835,NIG-2004-2-360-6,2004,1,clear,2,"HRW: 'Revenge in the Name of Religion - The Cycle of Violence in Plateau and Kano States' Vol 17, No 8, 15, R004022500s3, Reuters 25/2",Eye Witnesses  Local Police Chief,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Yelwa town  Plateau State,1,Nigeria,NGA,566,475,Africa,Plateau,Shendam,8.833333,9.633333,,142220,2/24/2004,2/24/2004,1,1,78,0,0,0,78,78,78,0,20360,POINT(9.633333 8.833333)
18836,NIG-2004-2-360-7,2004,1,clear,2,Reuters 27/2-04,Officer/Eye witness,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Gerkawa town  Plateau state,1,Nigeria,NGA,566,475,Africa,Plateau,Shendam,8.966667,9.816667,,142220,2/26/2004,2/26/2004,1,1,0,40,0,0,40,40,40,0,20360,POINT(9.816667 8.966667)
18837,NIG-2004-2-360-5,2004,1,clear,2,Daily Champion 26/2,Police accounts,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Langtang South LGA  Plateau State (Kirkashi village),3,Nigeria,NGA,566,475,Africa,Plateau,Langtang South,9.133333,9.783333,Unknown location  coded by ADM2 with Langtang as centroid,142940,2/1/2004,2/28/2004,0,2,0,0,0,0,0,5,0,0,20360,POINT(9.783333 9.133333)
18838,NIG-2004-2-360-10,2004,1,clear,2,The News 8/3,,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Wase LGA  Plateau State (Mavo village),3,Nigeria,NGA,566,475,Africa,Plateau,Wase,9.1,9.966667,Unknown location  coded by ADM2 with Wase town as centroid.,142940,3/1/2004,3/8/2004,0,2,0,0,0,13,13,13,13,0,20360,POINT(9.966667 9.1)
18839,NIG-2004-2-360-16,2004,1,clear,2,"HRW: 'Revenge in the Name of Religion - The Cycle of Violence in Plateau and Kano States' Vol 17, No 8, 20",Eye witnesses ,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Yelwa town  Plateau State (outskirts of),2,Nigeria,NGA,566,475,Africa,Plateau,Shendam,8.833333,9.633333,,142220,3/1/2004,5/10/2004,0,2,0,7,0,0,7,7,7,0,20360,POINT(9.633333 8.833333)
18840,NIG-2004-2-360-8,2004,1,clear,2,"HRW: 'Revenge in the Name of Religion - The Cycle of Violence in Plateau and Kano States' Vol 17, No 8, 20",Eye Witness ,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,"Shendam LGA, Plateau State (Kawo village, near Yelwa)",3,Nigeria,NGA,566,475,Africa,Plateau,Shendam,8.883333,9.533333,Coded by district  with Shendam as ADM2 centroid,142220,3/1/2004,3/10/2004,4,1,0,9,0,0,9,9,9,0,20360,POINT(9.533333 8.883333)
18841,NIG-2004-2-360-9,2004,1,clear,2,The News 8/3,,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Tuntun village  Plateau State,3,Nigeria,NGA,566,475,Africa,Plateau,Langtang South,9.133333,9.783333,Unknown location  coded by ADM2 with Langtang as centroid,142940,3/1/2004,3/8/2004,4,1,0,0,0,7,7,7,7,0,20360,POINT(9.783333 9.133333)
18843,NIG-2004-2-257-1,2004,0,clear,2,AFP 19/3,AFP reporter at the scene,257,Ijaw - Ilaje,257,Ijaw - Ilaje,Ijaw,1477,Ilaje,1819,Igbokoda village  Ondo state,1,Nigeria,NGA,566,475,Africa,Ondo,Ilaje,6.349648,4.803259,,138610,3/17/2004,3/17/2004,1,1,0,2,0,0,2,2,2,0,20257,POINT(4.803259 6.349648)
18845,NIG-2004-2-360-11,2004,1,clear,2,Reuters 26/3,State Government Official  Eye witness,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Wase town area  Plateau state,2,Nigeria,NGA,566,475,Africa,Plateau,Wase,9.1,9.966667,,142940,3/26/2004,3/26/2004,1,1,0,20,0,0,20,28,20,0,20360,POINT(9.966667 9.1)
18846,NIG-2004-2-15-1,2004,1,clear,2,Reuters 19/8,,15,Supporters of ANPP - Supporters of PDP,15,Supporters of ANPP - Supporters of PDP,Supporters of PDP,1527,Supporters of ANPP,1434,Kwande LGA  Benue State,3,Nigeria,NGA,566,475,Africa,Benue,Kwande,6.887886,9.235472,"Adikpo, as HQ for this LGA, is used as centroid point",139339,3/27/2004,3/27/2004,1,1,7,0,0,0,7,7,7,0,20015,POINT(9.235472 6.887886)
18849,NIG-2004-2-360-12.1,2004,1,clear,2,AFP 13/4  Reuters 13/4,Police ,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Langtang South LGA  Plateau state (Rwang Doka village),3,Nigeria,NGA,566,475,Africa,Plateau,Langtang South,9.133333,9.783333,Unknown location  coded by ADM2 with Langtang as centroid,142940,4/11/2004,4/11/2004,1,1,2,0,0,0,2,2,2,1,20360,POINT(9.783333 9.133333)
18850,NIG-2004-2-360-12.2,2004,1,clear,2,AFP 13/4  Reuters 13/4,Police ,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Langtang South LGA  Plateau state (Jenkur village),3,Nigeria,NGA,566,475,Africa,Plateau,Langtang South,9.133333,9.783333,Unknown location  coded by ADM2 with Langtang as centroid,142940,4/11/2004,4/11/2004,1,1,1,0,0,0,1,1,1,1,20360,POINT(9.783333 9.133333)
18851,NIG-2004-2-360-13,2004,1,clear,2,The Guardian 20/4  AFP 20/4,Police  Local reporter,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,"Ibi LGA, Taraba State (Sarkin Kudu, Doshima I and Doshima II villages)",3,Nigeria,NGA,566,475,Africa,Taraba,Ibi,8.183333,9.75,Coded by ADM2  with Ibi as centroid,141500,4/13/2004,4/13/2004,1,1,0,7,0,0,7,7,7,0,20360,POINT(9.75 8.183333)
18852,NIG-2004-2-86-3,2004,0,clear,2,IRIN 23/4  AFP 24/4,Military spokesman,86,Ijaw - Itsekiri,86,Ijaw - Itsekiri,Ijaw,1477,Itsekiri,1480,Warri town (near)  Delta state,2,Nigeria,NGA,566,475,Africa,Delta,Warri South,5.5167,5.75,,137892,4/20/2004,4/23/2004,2,1,0,0,0,0,0,1,0,0,20086,POINT(5.75 5.5167)
18853,NIG-2004-2-360-14,2004,1,clear,2,AFP 26/4,Police  eye witness,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Bakini Chiyawa town  Plateau state,1,Nigeria,NGA,566,475,Africa,Plateau,Qua'an Pan,8.616161,9.300689,,142219,4/26/2004,4/26/2004,1,1,0,0,0,20,20,20,20,0,20360,POINT(9.300689 8.616161)
18854,NIG-2004-2-360-15.1,2004,1,clear,2,Reuters 30/4  "UPDATE 4-More than 100 dead, 1,000 wounded in Nigeria feud. """,Nigerian Red Cross Spokesperson  Eye Witnesses,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Old Sarkin Kudu village  Taraba state,1,Nigeria,NGA,566,475,Africa,Taraba,Ibi,8.316667,9.733333,"NGA does not distinguish between Old and New Sarkin Kudu, but they are supposedly in the same area, so the same coordinates are used.",141500,4/27/2004,4/27/2004,1,1,0,0,0,17,17,20,17,1,20360,POINT(9.733333 8.316667)
18855,NIG-2004-2-360-15.2,2004,1,clear,2,Reuters 30/4  "UPDATE 4-More than 100 dead, 1,000 wounded in Nigeria feud. """,Nigerian Red Cross Spokesperson  Eye Witnesses,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,New Sarkin Kudu village  Taraba state,1,Nigeria,NGA,566,475,Africa,Taraba,Ibi,8.316667,9.733333,"NGA does not distinguish between Old and New Sarkin Kudu, but they are supposedly in the same area, so the same coordinates are used.",141500,4/27/2004,4/27/2004,1,1,0,0,0,17,17,20,17,1,20360,POINT(9.733333 8.316667)
18856,NIG-2004-2-360-15.3,2004,1,clear,2,Reuters 30/4  "UPDATE 4-More than 100 dead, 1,000 wounded in Nigeria feud. """,Nigerian Red Cross Spokesperson  Eye Witnesses,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Auoshima One village  Plateau state,5,Nigeria,NGA,566,475,Africa,,,8.488903,10.068556,Unknown location  coordinates are estimated based on the information in the source and the locations from this event that could be located,141501,4/27/2004,4/27/2004,1,1,0,0,0,17,17,20,17,1,20360,POINT(10.068556 8.488903)
18857,NIG-2004-2-360-15.4,2004,1,clear,2,Reuters 30/4  "UPDATE 4-More than 100 dead, 1,000 wounded in Nigeria feud. """,Nigerian Red Cross Spokesperson  Eye Witnesses,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Auoshima Two village  Plateau state,5,Nigeria,NGA,566,475,Africa,,,8.488903,10.068556,Unknown location  coordinates are estimated based on the information in the source and the locations from this event that could be located,141501,4/27/2004,4/27/2004,1,1,0,0,0,17,17,20,17,1,20360,POINT(10.068556 8.488903)
18858,NIG-2004-2-360-15.5,2004,1,clear,2,Reuters 30/4  "UPDATE 4-More than 100 dead, 1,000 wounded in Nigeria feud. """,Nigerian Red Cross Spokesperson  Eye Witnesses,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Angon Masu village  Plateau state,5,Nigeria,NGA,566,475,Africa,,,8.488903,10.068556,Unknown location  coordinates are estimated based on the information in the source and the locations from this event that could be located,141501,4/27/2004,4/27/2004,1,1,0,0,0,16,16,20,16,1,20360,POINT(10.068556 8.488903)
18859,NIG-2004-2-360-15.6,2004,1,clear,2,Reuters 30/4  "UPDATE 4-More than 100 dead, 1,000 wounded in Nigeria feud. """,Nigerian Red Cross Spokesperson  Eye Witnesses,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Bali LGA  Plateau state (Sabon Layi village),3,Nigeria,NGA,566,475,Africa,Taraba,Bali,7.866667,10.966667,"Unknown location, coded by ADM2, Bali, with Bali as centroid.",140782,4/27/2004,4/27/2004,1,1,0,0,0,16,16,20,16,1,20360,POINT(10.966667 7.866667)
18860,NIG-2004-2-15-2.1,2004,1,clear,2,The News 14/6,State Public Relations Officer,15,Supporters of ANPP - Supporters of PDP,15,Supporters of ANPP - Supporters of PDP,Supporters of PDP,1527,Supporters of ANPP,1434,Adikpo town. Kwande LGA  Benue State,1,Nigeria,NGA,566,475,Africa,Benue,Kwande,6.887886,9.235472,,139339,4/30/2004,5/4/2004,2,3,0,0,0,27,27,34,27,1,20015,POINT(9.235472 6.887886)
18861,NIG-2004-2-15-2.2,2004,1,clear,2,The News 14/6,State Public Relations Officer,15,Supporters of ANPP - Supporters of PDP,15,Supporters of ANPP - Supporters of PDP,Supporters of PDP,1527,Supporters of ANPP,1434,Jato-Aka village  Benue State,1,Nigeria,NGA,566,475,Africa,Benue,Kwande,6.8898,9.505612,,139340,4/30/2004,5/4/2004,2,3,0,0,0,27,27,33,27,1,20015,POINT(9.505612 6.8898)
18862,NIG-2004-2-15-2.3,2004,1,clear,2,The News 14/6,State Public Relations Officer,15,Supporters of ANPP - Supporters of PDP,15,Supporters of ANPP - Supporters of PDP,Supporters of PDP,1527,Supporters of ANPP,1434,Kwande LGA  Benue State (Unongo village),3,Nigeria,NGA,566,475,Africa,Benue,Kwande,6.887886,9.235472,Unknown location  coded by ADM2 with Adikpo as centroid,139339,4/30/2004,5/4/2004,2,3,0,0,0,27,27,33,27,1,20015,POINT(9.235472 6.887886)
18863,NIG-2004-2-15-3,2004,1,clear,2,This Day 11/5,,15,Supporters of ANPP - Supporters of PDP,15,Supporters of ANPP - Supporters of PDP,Supporters of PDP,1527,Supporters of ANPP,1434,Jato-Aka town  Benue State,1,Nigeria,NGA,566,475,Africa,Benue,Kwande,6.8898,9.505612,,139340,5/9/2004,5/9/2004,1,1,0,0,0,4,4,4,4,0,20015,POINT(9.505612 6.8898)
18864,NIG-2004-2-360-17,2004,1,clear,2,Reuters 12/5,Witnesses,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,"Shendam LGA, Plateau State (Kawo village, near Yelwa)",3,Nigeria,NGA,566,475,Africa,Plateau,Shendam,8.883333,9.533333,Shendam used as centroid.,142220,5/1/2004,5/11/2004,4,1,2,0,0,0,2,2,2,0,20360,POINT(9.533333 8.883333)
18865,NIG-2004-2-360-18,2004,1,clear,2,"Reuters 3/5, AFP 5/5, 6/5, 10/5, HRW: 'Revenge in the Name of Religion - The Cycle of Violence in Plateau and Kano States' Vol 17, No 8, 23","Assistant police commissioner, Nigerian Red Cross Official, Spokesman for the National Emergency Management Agency",360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Shendam LGA  Plateau State (Yelwa town),1,Nigeria,NGA,566,475,Africa,Plateau,Shendam,8.833333,9.633333,,142220,5/2/2004,5/3/2004,2,3,0,660,0,0,660,660,280,0,20360,POINT(9.633333 8.833333)
18866,NIG-2004-2-360-19,2004,1,clear,2,AFP 6/5,Jigawa State Police,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Miga Village  Jigawa State,1,Nigeria,NGA,566,475,Africa,Jigawa,Birnin-Kudu,12.239284,9.712179,,147260,5/4/2004,5/4/2004,1,1,2,4,0,0,6,6,6,0,20360,POINT(9.712179 12.239284)
18867,NIG-2004-2-360-20,2004,1,clear,2,This Day 19/5,,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,"Shendam LGA, Plateau State (Kawo village, near Yelwa)",3,Nigeria,NGA,566,475,Africa,Plateau,Shendam,8.883333,9.533333,Shendam used as centroid.,142220,5/6/2004,5/6/2004,1,1,12,0,0,0,12,12,12,0,20360,POINT(9.533333 8.883333)
18868,NIG-2004-2-15-4,2004,1,clear,2,This Day 11/5,,15,Supporters of ANPP - Supporters of PDP,15,Supporters of ANPP - Supporters of PDP,Supporters of PDP,1527,Supporters of ANPP,1434,Jato-Aka town  Benue State,1,Nigeria,NGA,566,475,Africa,Benue,Kwande,6.8898,9.505612,,139340,5/8/2004,5/9/2004,2,1,0,0,0,16,16,16,16,0,20015,POINT(9.505612 6.8898)
18869,NIG-2004-2-360-21,2004,1,clear,2,"AFP 11/5, 13/5, Reuters 12/5, 13/5, 14/5, HRW: World Report 2005, HRW: 'Revenge in the Name of Religion - The Cycle of Violence in Plateau and Kano States' Vol 17, No 8, 55","AFP reporter on the scene, Eye witnesses, Anonymous security source, Christian leaders, Red Cross, Aid worker, HRW",360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Kano town  Kano State,1,Nigeria,NGA,566,475,Africa,Kano,Kano,11.994354,8.513807,,146538,5/11/2004,5/12/2004,2,1,101,0,0,99,200,250,200,0,20360,POINT(8.513807 11.994354)
18870,NIG-2004-2-15-6.1,2004,1,clear,2,The News 14/6,,15,Supporters of ANPP - Supporters of PDP,15,Supporters of ANPP - Supporters of PDP,Supporters of PDP,1527,Supporters of ANPP,1434,Jato-Aka town  Benue State,1,Nigeria,NGA,566,475,Africa,Benue,Kwande,6.8898,9.505612,,139340,5/18/2004,5/18/2004,1,1,10,0,0,140,150,150,150,1,20015,POINT(9.505612 6.8898)
18871,NIG-2004-2-15-6.2,2004,1,clear,2,The News 14/6,,15,Supporters of ANPP - Supporters of PDP,15,Supporters of ANPP - Supporters of PDP,Supporters of PDP,1527,Supporters of ANPP,1434,Unongo village  Benue State,3,Nigeria,NGA,566,475,Africa,Benue,Kwande,6.887886,9.235472,Unknown location  coded by ADM2 with Adikpo as centroid,139339,5/18/2004,5/18/2004,1,1,10,0,0,140,150,150,150,1,20015,POINT(9.235472 6.887886)
18872,NIG-2004-2-360-22,2004,1,clear,2,Reuters 19/5  AFP 22/5,Police  The Gamai Unity and Development Organisation(GUDO),360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,Sabon-Gida village  Plateau State,1,Nigeria,NGA,566,475,Africa,Plateau,Wase,9.316667,10.433333,,142941,5/18/2004,5/18/2004,1,1,5,0,0,0,5,74,5,0,20360,POINT(10.433333 9.316667)
18873,NIG-2004-2-360-23,2004,1,clear,2,The Guardian 27/5, ,360,Tarok - Fulani,360,Tarok - Fulani,Tarok,1550,Fulani,1461,"Lyangjit village, Wase local council, Plateau State",3,Nigeria,NGA,566,475,Africa,Plateau,Wase,9.1,9.966667,Unknown location  coded by ADM2 with Wase town as centroid.,142940,5/25/2004,5/25/2004,1,1,0,0,0,5,5,5,5,0,20360,POINT(9.966667 9.1)
18874,NIG-2004-2-15-7,2004,1,clear,2,The News 14/6,,15,Supporters of ANPP - Supporters of PDP,15,Supporters of ANPP - Supporters of PDP,Supporters of PDP,1527,Supporters of ANPP,1434,Adikpo town. Kwande LGA  Benue State,1,Nigeria,NGA,566,475,Africa,Benue,Kwande,6.887886,9.235472,,139339,5/28/2004,5/28/2004,1,1,0,0,0,11,11,11,11,0,20015,POINT(9.235472 6.887886)
